date,region,rank,char_id,name,score
2026-09-04,일본,37,character:226,新家美絵,2
2026-09-04,일본,38,character:264,内田莉子,2
2026-09-04,일본,39,character:73,大空奈緒,1
2026-09-04,일본,40,character:182,倖田梓,1
2026-09-04,일본,41,character:167,武田京子,1
2026-09-04,일본,42,character:240,菅野真美,1
2026-09-04,일본,43,character:2,稲場理子,1
2026-09-04,일본,44,character:303,浜辺涼子,1
2026-09-04,일본,45,character:146,堂本美結,1
2026-09-04,일본,46,character:77,西沢みな,1
2026-09-04,일본,47,character:62,金澤智佳,1
2026-09-04,일본,48,character:316,青木里香,1
2026-09-04,일본,49,character:96,月城乃愛,1
2026-09-04,일본,50,character:254,井口由良,1
2026-09-04,중화권,1,character:70,江郁涵,21
2026-09-04,중화권,2,character:61,林映純,18
2026-09-04,중화권,3,character:119,徐如熙,10
2026-09-04,중화권,4,character:118,白采媛,6
2026-09-04,중화권,5,character:299,陳佳儀,6
2026-09-04,중화권,6,character:202,吳美熙,5
2026-09-04,중화권,7,character:1,林依潔,5
2026-09-04,중화권,8,character:284,吳喬俐,4
2026-09-04,중화권,9,character:96,鄭高恩,3
2026-09-04,중화권,10,character:297,李多美,3
2026-09-04,중화권,11,character:133,簡可優,3
2026-09-04,중화권,12,character:129,殷霏,2
2026-09-04,중화권,13,character:329,崔潔怡,2
2026-09-04,중화권,14,character:76,楊佳穎,2
2026-09-04,중화권,15,character:71,林佳瑜,2
2026-09-04,중화권,16,character:306,黃恩茱,2
2026-09-04,중화권,17,character:80,貝爾迪亞,2
2026-09-04,중화권,18,character:162,黃幼涵,1
2026-09-04,중화권,19,character:2,李舒欣,1
2026-09-04,중화권,20,character:78,劉銀河,1
2026-09-04,중화권,21,character:75,徐荷莉,1
2026-09-04,중화권,22,character:154,郭度琳,1
2026-09-04,중화권,23,character:258,高佑美,1
2026-09-04,중화권,24,character:296,江曉婷,1
2026-09-04,중화권,25,character:100,張善英,1
2026-09-04,중화권,26,character:236,韓春媛,1
2026-09-04,중화권,27,character:169,吳允馨,1
2026-09-04,중화권,28,character:240,李芳婷,1
2026-09-04,중화권,29,character:221,鄭恩愛,1
2026-09-04,중화권,30,character:262,涂藝恩,1
2026-09-04,중화권,31,character:229,劉美媛,1
2026-09-04,북미·글로벌,1,character:139,Celine Eom,12
2026-09-04,북미·글로벌,2,character:133,Grace Kim,7
2026-09-04,북미·글로벌,3,character:132,So-eun Jung,2
2026-09-04,북미·글로벌,4,character:235,Mi-ah Cha,2
2026-09-04,북미·글로벌,5,character:280,Ah-yeong Cho,2
2026-09-04,북미·글로벌,6,character:296,Ji-min Kim,2
2026-09-04,북미·글로벌,7,character:177,Ga-in Baik,2
2026-09-04,북미·글로벌,8,character:38,Chae-ah Han,2
2026-09-04,북미·글로벌,9,character:118,Ava Park,2
2026-09-04,북미·글로벌,10,character:258,Yara Ko,2
2026-09-04,북미·글로벌,11,character:281,Yeon-ah Na,1
2026-09-04,북미·글로벌,12,character:506,Runa,1
2026-09-04,북미·글로벌,13,character:167,Hyun-jung Choi,1
2026-09-04,북미·글로벌,14,character:61,Na-ri Han,1
2026-09-04,북미·글로벌,15,character:76,Hyun-joo Bae,1
2026-09-04,북미·글로벌,16,character:226,Melissa Lee,1
2026-09-04,북미·글로벌,17,character:284,Yulia Oh,1
2026-09-04,북미·글로벌,18,character:221,Eun-ae Cha,1
2026-09-04,북미·글로벌,19,character:8,Hye-yun Yoon,1
2026-09-04,북미·글로벌,20,character:77,Mi-na Seo,1
2026-09-04,북미·글로벌,21,character:60,Hee-jin Han,1
2026-09-04,북미·글로벌,22,character:71,Ga-eul Kim,1
2026-09-04,북미·글로벌,23,character:119,Roxy Seo,1
2026-09-05,한국,1,character:129,은혜,292
2026-09-05,한국,2,character:522,금보라,92
2026-09-05,한국,3,character:100,장선영,84
2026-09-05,한국,4,content:101,일진녀들과 무인도에서 살아남기,56
2026-09-05,한국,5,character:61,한나리,49
2026-09-05,한국,6,character:139,엄자영,48
2026-09-05,한국,7,character:130,레이,36
2026-09-05,한국,8,character:1,신아영,35
2026-09-05,한국,9,character:348,윤가람,28
2026-09-05,한국,10,content:6,회귀한 색마는 정파 후기지수가 되었다,25
2026-09-05,한국,11,character:176,한가영,22
2026-09-05,한국,12,character:314,한유라,20
2026-09-05,한국,13,character:118,박채원,19
2026-09-05,한국,14,character:132,정소은,19
2026-09-05,한국,15,character:292,조민주,17
2026-09-05,한국,16,character:133,김고은,15
2026-09-05,한국,17,character:258,고유미,14
2026-09-05,한국,18,character:70,박다영,14
2026-09-05,한국,19,character:93,한수진,11
2026-09-05,한국,20,character:119,서민희,10
2026-09-05,한국,21,character:97,차수민,10
2026-09-05,한국,22,character:262,도예은,10
2026-09-05,한국,23,character:265,한서현,8
2026-09-05,한국,24,character:297,이다미,8
2026-09-05,한국,25,character:299,한가연,7
2026-09-05,한국,26,character:177,백가인,7
2026-09-05,한국,27,character:268,주서윤,7
2026-09-05,한국,28,character:73,서나리,6
2026-09-05,한국,29,character:291,차진희,6
2026-09-05,한국,30,character:229,유정원,6
2026-09-05,한국,31,character:221,정은애,6
2026-09-05,한국,32,character:284,오유리,5
2026-09-05,한국,33,character:80,베르디아,5
2026-09-05,한국,34,character:329,최진희,5
2026-09-05,한국,35,character:72,이예린,5
2026-09-05,한국,36,character:317,피오나,5
2026-09-05,한국,37,character:170,서도연,5
2026-09-05,한국,38,character:296,김지민,5
2026-09-05,한국,39,character:76,배현주,4
2026-09-05,한국,40,character:146,도지유,4
2026-09-05,한국,41,character:173,유소담,4
2026-09-05,한국,42,character:89,유달리,4
2026-09-05,한국,43,character:256,김민지,4
2026-09-05,한국,44,character:74,허유희,3
2026-09-05,한국,45,character:8,윤혜윤,3
2026-09-05,한국,46,character:290,박소민,3
2026-09-05,한국,47,character:249,박유미,3
2026-09-05,한국,48,character:71,김가을,3
2026-09-05,한국,49,character:134,김란,3
2026-09-05,한국,50,character:202,우미희,3
2026-09-05,일본,1,content:102,ヤンキー女子たちと無人島で生き残る,61
2026-09-05,일본,2,character:139,高橋真美,54
2026-09-05,일본,3,character:133,矢野 栄子,53
2026-09-05,일본,4,character:1,下北愛梨,36
2026-09-05,일본,5,character:170,曾川麗奈,30
2026-09-05,일본,6,character:291,竹田千夏,29
2026-09-05,일본,7,character:256,飯村香澄,22
2026-09-05,일본,8,character:329,竿田真由美,20
2026-09-05,일본,9,character:265,西村美嘉,14
2026-09-05,일본,10,character:297,西本美幸,11
2026-09-05,일본,11,character:176,春川霞,9
2026-09-05,일본,12,character:258,板野由美,8
2026-09-05,일본,13,character:294,葛西陽菜乃,8
2026-09-05,일본,14,character:38,橋本美華,8
2026-09-05,일본,15,character:60,橋本美優,7
2026-09-05,일본,16,character:10000000,新庄まりな,6
2026-09-05,일본,17,character:293,高橋夕里,6
2026-09-05,일본,18,character:130,レイ,5
2026-09-05,일본,19,character:146,堂本美結,5
2026-09-05,일본,20,character:2,稲場理子,4
2026-09-05,일본,21,character:177,栗原愛里,4
2026-09-05,일본,22,character:94,小峰未奈,4
2026-09-05,일본,23,character:76,保坂白雪,4
2026-09-05,일본,24,character:97,島田美里,4
2026-09-05,일본,25,character:299,霧島真紀,3
2026-09-05,일본,26,character:129,恩田恵奈,3
2026-09-05,일본,27,character:61,池上朱里,3
2026-09-05,일본,28,character:182,倖田梓,3
2026-09-05,일본,29,character:71,斉藤りいな,3
2026-09-05,일본,30,character:262,稲村玲華,3
2026-09-05,일본,31,character:119,藤田瑠華,3
2026-09-05,일본,32,character:80,ベルディア,3
2026-09-05,일본,33,character:99,日向春香,3
2026-09-05,일본,34,character:317,ピオナ,2
2026-09-05,일본,35,character:290,浅田由麻,2
2026-09-05,일본,36,character:118,坂本凪咲,2
2026-09-05,일본,37,character:292,池上彩乃,2
2026-09-05,일본,38,character:8,近藤結花,2
2026-09-05,일본,39,character:167,武田京子,2
2026-09-05,일본,40,character:77,西沢みな,2
2026-09-05,일본,41,character:93,市村紗季,2
2026-09-05,일본,42,character:253,堤さゆり,2
2026-09-05,일본,43,character:316,青木里香,1
2026-09-05,일본,44,character:165,伊延蒼空,1
2026-09-05,일본,45,character:72,篠田有希子,1
2026-09-05,일본,46,character:100,ジャン・ソニョン,1
2026-09-05,일본,47,character:121,小川日奈,1
2026-09-05,일본,48,character:221,結城真理子,1
2026-09-05,일본,49,character:81,セシリア,1
2026-09-05,일본,50,character:249,桐生凪咲,1
2026-09-05,중화권,1,character:61,林映純,15
2026-09-05,중화권,2,character:268,趙書允,14
2026-09-05,중화권,3,character:1,林依潔,13
2026-09-05,중화권,4,character:176,江茹萱,13
2026-09-05,중화권,5,character:118,白采媛,9
2026-09-05,중화권,6,character:70,江郁涵,9
2026-09-05,중화권,7,character:133,簡可優,5
2026-09-05,중화권,8,character:258,高佑美,5
2026-09-05,중화권,9,character:297,李多美,4
2026-09-05,중화권,10,character:329,崔潔怡,4
2026-09-05,중화권,11,character:100,張善英,4
2026-09-05,중화권,12,character:284,吳喬俐,3
2026-09-05,중화권,13,character:299,陳佳儀,3
2026-09-05,중화권,14,character:77,徐敏娜,3
2026-09-05,중화권,15,character:229,劉美媛,3
2026-09-05,중화권,16,character:174,高秀妍,3
2026-09-05,중화권,17,character:119,徐如熙,3
2026-09-05,중화권,18,character:167,林淑靜,2
2026-09-05,중화권,19,character:97,王曉妤,2
2026-09-05,중화권,20,character:38,詹苡葳,2
2026-09-05,중화권,21,character:226,李美英,2
2026-09-05,중화권,22,character:261,庭佳,1
2026-09-05,중화권,23,character:303,吳悠秀,1
2026-09-05,중화권,24,character:76,楊佳穎,1
2026-09-05,중화권,25,character:80,貝爾迪亞,1
2026-09-05,중화권,26,character:221,鄭恩愛,1
2026-09-05,중화권,27,character:78,劉銀河,1
2026-09-05,중화권,28,character:121,李馨婕,1
2026-09-05,중화권,29,character:170,徐筱妍,1
2026-09-05,중화권,30,character:99,趙美靜,1
2026-09-05,중화권,31,character:228,吳心語,1
2026-09-05,중화권,32,character:72,陳鈺琳,1
2026-09-05,중화권,33,character:235,周薇亞,1
2026-09-05,중화권,34,character:269,徐幼珍,1
2026-09-05,중화권,35,character:254,李宥利,1
2026-09-05,중화권,36,character:130,蕾依,1
2026-09-05,중화권,37,character:220,閔韶多,1
2026-09-05,중화권,38,character:248,洪丹菲,1
2026-09-05,중화권,39,character:251,林筱君,1
2026-09-05,중화권,40,character:256,莊若瑜,1
2026-09-05,중화권,41,character:169,吳允馨,1
2026-09-05,중화권,42,character:273,潘惠媛,1
2026-09-05,중화권,43,character:316,鄭豫佳,1
2026-09-05,중화권,44,character:137,李瑄雅,1
2026-09-05,중화권,45,character:173,趙書婷,1
2026-09-05,중화권,46,character:262,涂藝恩,1
2026-09-05,중화권,47,character:2,李舒欣,1
2026-09-05,중화권,48,character:8,劉貞妮,1
2026-09-05,중화권,49,character:75,徐荷莉,1
2026-09-05,북미·글로벌,1,character:507,So-hee Yoo,5
2026-09-05,북미·글로벌,2,character:76,Hyun-joo Bae,5
2026-09-05,북미·글로벌,3,character:221,Eun-ae Cha,5
2026-09-05,북미·글로벌,4,character:296,Ji-min Kim,4
2026-09-05,북미·글로벌,5,character:70,Da-yeong Park,4
2026-09-05,북미·글로벌,6,character:77,Mi-na Seo,4
2026-09-05,북미·글로벌,7,character:118,Ava Park,3
2026-09-05,북미·글로벌,8,character:133,Grace Kim,3
2026-09-05,북미·글로벌,9,character:283,Alice Cha,2
2026-09-05,북미·글로벌,10,character:139,Celine Eom,2
2026-09-05,북미·글로벌,11,character:226,Melissa Lee,2
2026-09-05,북미·글로벌,12,character:235,Mi-ah Cha,2
2026-09-05,북미·글로벌,13,character:265,Seo-hyun Han,2
2026-09-05,북미·글로벌,14,character:97,Su-min Cha,2
2026-09-05,북미·글로벌,15,character:38,Chae-ah Han,2
2026-09-05,북미·글로벌,16,character:281,Yeon-ah Na,2
2026-09-05,북미·글로벌,17,character:72,Ye-lynn Lee,2
2026-09-05,북미·글로벌,18,character:314,Yu-ra Han,2
2026-09-05,북미·글로벌,19,character:78,Se-ha Yoo,1
2026-09-05,북미·글로벌,20,character:229,Jung-won Yoo,1
2026-09-05,북미·글로벌,21,character:1,Ah-yeong Shin,1
2026-09-05,북미·글로벌,22,character:162,Yu-ri Baek,1
2026-09-05,북미·글로벌,23,character:60,Hee-jin Han,1
2026-09-05,북미·글로벌,24,character:130,Ray,1
2026-09-05,북미·글로벌,25,character:131,Alice,1
2026-09-05,북미·글로벌,26,character:268,Sarah Joo,1
2026-09-05,북미·글로벌,27,character:100,Sun-yeong Ahn,1
2026-09-05,북미·글로벌,28,character:62,Eun-hee Yu,1
2026-09-05,북미·글로벌,29,character:506,Runa,1
2026-09-05,북미·글로벌,30,character:154,Do-im Gwak,1
2026-09-05,북미·글로벌,31,character:280,Ah-yeong Cho,1
2026-09-05,북미·글로벌,32,character:81,Cecilia,1
2026-09-05,북미·글로벌,33,character:134,Ran Kim,1
2026-09-05,북미·글로벌,34,character:119,Roxy Seo,1
2026-09-06,한국,1,character:315,다희,291
2026-09-06,한국,2,character:129,은혜,84
2026-09-06,한국,3,character:174,고수연,64
2026-09-06,한국,4,character:522,금보라,51
2026-09-06,한국,5,character:139,엄자영,39
2026-09-06,한국,6,character:100,장선영,34
2026-09-06,한국,7,content:101,일진녀들과 무인도에서 살아남기,31
2026-09-06,한국,8,character:61,한나리,30
2026-09-06,한국,9,character:1,신아영,29
2026-09-06,한국,10,character:314,한유라,21
2026-09-06,한국,11,character:348,윤가람,14
2026-09-06,한국,12,content:6,회귀한 색마는 정파 후기지수가 되었다,13
2026-09-06,한국,13,character:133,김고은,11
2026-09-06,한국,14,character:176,한가영,10
2026-09-06,한국,15,character:70,박다영,9
2026-09-06,한국,16,character:258,고유미,9
2026-09-06,한국,17,character:118,박채원,9
2026-09-06,한국,18,character:97,차수민,8
2026-09-06,한국,19,character:292,조민주,7
2026-09-06,한국,20,character:262,도예은,6
2026-09-06,한국,21,character:256,김민지,6
2026-09-06,한국,22,character:248,홍단비,6
2026-09-06,한국,23,character:296,김지민,6
2026-09-06,한국,24,character:329,최진희,6
2026-09-06,한국,25,character:72,이예린,6
2026-09-06,한국,26,character:93,한수진,6
2026-09-06,한국,27,character:99,조미경,5
2026-09-06,한국,28,character:297,이다미,5
2026-09-06,한국,29,character:268,주서윤,5
2026-09-06,한국,30,character:119,서민희,5
2026-09-06,한국,31,character:229,유정원,4
2026-09-06,한국,32,character:284,오유리,4
2026-09-06,한국,33,character:240,이소희,4
2026-09-06,한국,34,character:71,김가을,4
2026-09-06,한국,35,character:76,배현주,4
2026-09-06,한국,36,character:265,한서현,4
2026-09-06,한국,37,character:249,박유미,3
2026-09-06,한국,38,character:8,윤혜윤,3
2026-09-06,한국,39,character:94,박민아,3
2026-09-06,한국,40,character:177,백가인,3
2026-09-06,한국,41,character:73,서나리,3
2026-09-06,한국,42,character:62,유은희,3
2026-09-06,한국,43,character:154,곽도임,3
2026-09-06,한국,44,character:299,한가연,3
2026-09-06,한국,45,character:290,박소민,3
2026-09-06,한국,46,character:253,한유리,3
2026-09-06,한국,47,character:80,베르디아,3
2026-09-06,한국,48,character:38,한채아,3
2026-09-06,한국,49,character:291,차진희,3
2026-09-06,한국,50,character:182,이지연,3
2026-09-06,일본,1,content:102,ヤンキー女子たちと無人島で生き残る,40
2026-09-06,일본,2,character:133,矢野 栄子,30
2026-09-06,일본,3,character:1,下北愛梨,23
2026-09-06,일본,4,character:139,高橋真美,20
2026-09-06,일본,5,character:256,飯村香澄,19
2026-09-06,일본,6,character:167,武田京子,19
2026-09-06,일본,7,character:348,ユン・カラム,16
2026-09-06,일본,8,character:329,竿田真由美,12
2026-09-06,일본,9,character:291,竹田千夏,12
2026-09-06,일본,10,character:265,西村美嘉,10
2026-09-06,일본,11,character:38,橋本美華,9
2026-09-06,일본,12,character:297,西本美幸,8
2026-09-06,일본,13,character:293,高橋夕里,7
2026-09-06,일본,14,character:97,島田美里,5
2026-09-06,일본,15,character:299,霧島真紀,5
2026-09-06,일본,16,character:176,春川霞,4
2026-09-06,일본,17,character:119,藤田瑠華,4
2026-09-06,일본,18,character:70,坂口美帆,4
2026-09-06,일본,19,character:268,千賀苑子,4
2026-09-06,일본,20,character:130,レイ,4
2026-09-06,일본,21,character:78,渡辺りん,3
2026-09-06,일본,22,character:118,坂本凪咲,3
2026-09-06,일본,23,character:290,浅田由麻,3
2026-09-06,일본,24,character:94,小峰未奈,3
2026-09-06,일본,25,character:77,西沢みな,3
2026-09-06,일본,26,character:249,桐生凪咲,3
2026-09-06,일본,27,character:254,井口由良,3
2026-09-06,일본,28,character:221,結城真理子,3
2026-09-06,일본,29,character:162,白石祐里,2
2026-09-06,일본,30,character:129,恩田恵奈,2
2026-09-06,일본,31,character:317,ピオナ,2
2026-09-06,일본,32,character:257,園田千里,2
2026-09-06,일본,33,character:262,稲村玲華,2
2026-09-06,일본,34,character:165,伊延蒼空,2
2026-09-06,일본,35,character:93,市村紗季,2
2026-09-06,일본,36,character:170,曾川麗奈,2
2026-09-06,일본,37,character:258,板野由美,2
2026-09-06,일본,38,character:177,栗原愛里,2
2026-09-06,일본,39,character:2,稲場理子,2
2026-09-06,일본,40,character:235,結城飛鳥,1
2026-09-06,일본,41,character:131,エリス,1
2026-09-06,일본,42,character:303,浜辺涼子,1
2026-09-06,일본,43,character:73,大空奈緒,1
2026-09-06,일본,44,character:306,清水琴葉,1
2026-09-06,일본,45,character:228,尾田光莉,1
2026-09-06,일본,46,character:80,ベルディア,1
2026-09-06,일본,47,character:91,ホミン,1
2026-09-06,일본,48,character:62,金澤智佳,1
2026-09-06,일본,49,character:264,内田莉子,1
2026-09-06,일본,50,character:76,保坂白雪,1
2026-09-06,중화권,1,character:61,林映純,17
2026-09-06,중화권,2,character:177,白佳貞,11
2026-09-06,중화권,3,character:176,江茹萱,9
2026-09-06,중화권,4,character:70,江郁涵,7
2026-09-06,중화권,5,character:118,白采媛,5
2026-09-06,중화권,6,character:299,陳佳儀,4
2026-09-06,중화권,7,character:258,高佑美,3
2026-09-06,중화권,8,character:229,劉美媛,3
2026-09-06,중화권,9,character:133,簡可優,3
2026-09-06,중화권,10,character:1,林依潔,3
2026-09-06,중화권,11,character:80,貝爾迪亞,3
2026-09-06,중화권,12,character:73,徐娜莉,2
2026-09-06,중화권,13,character:221,鄭恩愛,2
2026-09-06,중화권,14,character:97,王曉妤,2
2026-09-06,중화권,15,character:100,張善英,2
2026-09-06,중화권,16,character:297,李多美,2
2026-09-06,중화권,17,character:303,吳悠秀,2
2026-09-06,중화권,18,character:38,詹苡葳,1
2026-09-06,중화권,19,character:77,徐敏娜,1
2026-09-06,중화권,20,character:329,崔潔怡,1
2026-09-06,중화권,21,character:76,楊佳穎,1
2026-09-06,중화권,22,character:273,潘惠媛,1
2026-09-06,중화권,23,character:96,鄭高恩,1
2026-09-06,중화권,24,character:251,林筱君,1
2026-09-06,중화권,25,character:71,林佳瑜,1
2026-09-06,중화권,26,character:202,吳美熙,1
2026-09-06,중화권,27,character:132,鄭韶恩,1
2026-09-06,중화권,28,character:235,周薇亞,1
2026-09-06,중화권,29,character:262,涂藝恩,1
2026-09-06,중화권,30,character:268,趙書允,1
2026-09-06,중화권,31,character:173,趙書婷,1
2026-09-06,중화권,32,character:74,何宥拉,1
2026-09-06,중화권,33,character:290,夏恩妮,1
2026-09-06,북미·글로벌,1,content:101,Stranded on a Desert Island With My Bullies,7
2026-09-06,북미·글로벌,2,character:139,Celine Eom,6
2026-09-06,북미·글로벌,3,character:221,Eun-ae Cha,5
2026-09-06,북미·글로벌,4,character:2,Soo-yeon Kang,4
2026-09-06,북미·글로벌,5,character:296,Ji-min Kim,4
2026-09-06,북미·글로벌,6,character:507,So-hee Yoo,4
2026-09-06,북미·글로벌,7,character:1,Ah-yeong Shin,3
2026-09-06,북미·글로벌,8,character:118,Ava Park,2
2026-09-06,북미·글로벌,9,character:119,Roxy Seo,2
2026-09-06,북미·글로벌,10,character:76,Hyun-joo Bae,2
2026-09-06,북미·글로벌,11,character:89,Darla Yoo,1
2026-09-06,북미·글로벌,12,character:97,Su-min Cha,1
2026-09-06,북미·글로벌,13,character:38,Chae-ah Han,1
2026-09-06,북미·글로벌,14,character:93,Suzy Han,1
2026-09-06,북미·글로벌,15,character:318,Jin-hee Choi,1
2026-09-06,북미·글로벌,16,character:281,Yeon-ah Na,1
2026-09-06,북미·글로벌,17,character:8,Hye-yun Yoon,1
2026-09-06,북미·글로벌,18,character:70,Da-yeong Park,1
2026-09-06,북미·글로벌,19,character:133,Grace Kim,1
2026-09-06,북미·글로벌,20,character:280,Ah-yeong Cho,1
2026-09-06,북미·글로벌,21,character:249,Jessica Park,1
2026-09-06,북미·글로벌,22,character:130,Ray,1
2026-09-07,한국,1,content:105,밀프 아일랜드 우리 아내는 안 넘어갑니다,205
2026-09-07,한국,2,character:315,다희,104
2026-09-07,한국,3,character:297,이다미,62
2026-09-07,한국,4,character:100,장선영,44
2026-09-07,한국,5,character:129,은혜,40
2026-09-07,한국,6,character:139,엄자영,28
2026-09-07,한국,7,character:314,한유라,28
2026-09-07,한국,8,character:61,한나리,23
2026-09-07,한국,9,character:522,금보라,19
2026-09-07,한국,10,character:1,신아영,18
2026-09-07,한국,11,character:348,윤가람,13
2026-09-07,한국,12,content:101,일진녀들과 무인도에서 살아남기,13
2026-09-07,한국,13,character:118,박채원,12
2026-09-07,한국,14,content:6,회귀한 색마는 정파 후기지수가 되었다,12
2026-09-07,한국,15,character:133,김고은,10
2026-09-07,한국,16,character:290,박소민,9
2026-09-07,한국,17,character:93,한수진,8
2026-09-07,한국,18,character:221,정은애,8
2026-09-07,한국,19,character:97,차수민,7
2026-09-07,한국,20,character:258,고유미,7
2026-09-07,한국,21,character:176,한가영,7
2026-09-07,한국,22,character:119,서민희,6
2026-09-07,한국,23,character:70,박다영,6
2026-09-07,한국,24,character:76,배현주,6
2026-09-07,한국,25,character:96,정고은,5
2026-09-07,한국,26,character:235,차미아,5
2026-09-07,한국,27,character:296,김지민,5
2026-09-07,한국,28,character:72,이예린,5
2026-09-07,한국,29,character:292,조민주,5
2026-09-07,한국,30,character:89,유달리,4
2026-09-07,한국,31,character:240,이소희,4
2026-09-07,한국,32,character:177,백가인,3
2026-09-07,한국,33,character:75,서하리,3
2026-09-07,한국,34,character:99,조미경,3
2026-09-07,한국,35,character:132,정소은,3
2026-09-07,한국,36,character:306,김은주,3
2026-09-07,한국,37,character:167,최현정,3
2026-09-07,한국,38,character:265,한서현,3
2026-09-07,한국,39,character:260,서혜정,3
2026-09-07,한국,40,character:182,이지연,3
2026-09-07,한국,41,character:262,도예은,3
2026-09-07,한국,42,character:253,한유리,3
2026-09-07,한국,43,character:249,박유미,2
2026-09-07,한국,44,character:71,김가을,2
2026-09-07,한국,45,character:91,허민,2
2026-09-07,한국,46,character:162,백유리,2
2026-09-07,한국,47,character:261,나연아,2
2026-09-07,한국,48,character:316,정예솔,2
2026-09-07,한국,49,character:78,유세하,2
2026-09-07,한국,50,character:74,허유희,2
2026-09-07,일본,1,character:97,島田美里,48
2026-09-07,일본,2,character:133,矢野 栄子,43
2026-09-07,일본,3,character:256,飯村香澄,28
2026-09-07,일본,4,content:102,ヤンキー女子たちと無人島で生き残る,23
2026-09-07,일본,5,character:1,下北愛梨,15
2026-09-07,일본,6,character:329,竿田真由美,14
2026-09-07,일본,7,character:297,西本美幸,12
2026-09-07,일본,8,character:38,橋本美華,12
2026-09-07,일본,9,character:258,板野由美,12
2026-09-07,일본,10,character:265,西村美嘉,11
2026-09-07,일본,11,character:348,ユン・カラム,10
2026-09-07,일본,12,character:293,高橋夕里,9
2026-09-07,일본,13,character:139,高橋真美,8
2026-09-07,일본,14,character:291,竹田千夏,7
2026-09-07,일본,15,character:78,渡辺りん,5
2026-09-07,일본,16,character:176,春川霞,5
2026-09-07,일본,17,character:80,ベルディア,5
2026-09-07,일본,18,character:60,橋本美優,4
2026-09-07,일본,19,character:62,金澤智佳,4
2026-09-07,일본,20,character:290,浅田由麻,4
2026-09-07,일본,21,character:118,坂本凪咲,3
2026-09-07,일본,22,character:61,池上朱里,3
2026-09-07,일본,23,character:130,レイ,3
2026-09-07,일본,24,character:94,小峰未奈,3
2026-09-07,일본,25,character:317,ピオナ,3
2026-09-07,일본,26,character:76,保坂白雪,3
2026-09-07,일본,27,character:129,恩田恵奈,3
2026-09-07,일본,28,character:221,結城真理子,2
2026-09-07,일본,29,character:70,坂口美帆,2
2026-09-07,일본,30,character:119,藤田瑠華,2
2026-09-07,일본,31,character:249,桐生凪咲,2
2026-09-07,일본,32,character:77,西沢みな,2
2026-09-07,일본,33,character:303,浜辺涼子,2
2026-09-07,일본,34,character:229,木村多恵,2
2026-09-07,일본,35,character:8,近藤結花,2
2026-09-07,일본,36,character:235,結城飛鳥,2
2026-09-07,일본,37,character:240,菅野真美,2
2026-09-07,일본,38,character:253,堤さゆり,2
2026-09-07,일본,39,character:146,堂本美結,1
2026-09-07,일본,40,character:170,曾川麗奈,1
2026-09-07,일본,41,character:174,郷田千尋,1
2026-09-07,일본,42,character:226,新家美絵,1
2026-09-07,일본,43,character:294,葛西陽菜乃,1
2026-09-07,일본,44,character:262,稲村玲華,1
2026-09-07,일본,45,character:121,小川日奈,1
2026-09-07,일본,46,character:100,ジャン・ソニョン,1
2026-09-07,일본,47,character:134,城戸さくら,1
2026-09-07,일본,48,character:131,エリス,1
2026-09-07,일본,49,character:292,池上彩乃,1
2026-09-07,일본,50,character:2,稲場理子,1
2026-09-07,중화권,1,character:77,徐敏娜,29
2026-09-07,중화권,2,character:61,林映純,10
2026-09-07,중화권,3,character:329,崔潔怡,6
2026-09-07,중화권,4,character:258,高佑美,3
2026-09-07,중화권,5,character:100,張善英,3
2026-09-07,중화권,6,character:1,林依潔,3
2026-09-07,중화권,7,character:133,簡可優,2
2026-09-07,중화권,8,character:299,陳佳儀,2
2026-09-07,중화권,9,character:118,白采媛,2
2026-09-07,중화권,10,character:119,徐如熙,2
2026-09-07,중화권,11,character:130,蕾依,2
2026-09-07,중화권,12,character:253,江玥璃,1
2026-09-07,중화권,13,character:221,鄭恩愛,1
2026-09-07,중화권,14,character:176,江茹萱,1
2026-09-07,중화권,15,character:62,劉小冉,1
2026-09-07,중화권,16,character:76,楊佳穎,1
2026-09-07,중화권,17,character:2,李舒欣,1
2026-09-07,중화권,18,character:290,夏恩妮,1
2026-09-07,중화권,19,character:72,陳鈺琳,1
2026-09-07,중화권,20,character:70,江郁涵,1
2026-09-07,중화권,21,character:261,庭佳,1
2026-09-07,중화권,22,character:74,何宥拉,1
2026-09-07,중화권,23,character:80,貝爾迪亞,1
2026-09-07,중화권,24,character:256,莊若瑜,1
2026-09-07,중화권,25,character:260,徐慧靜,1
2026-09-07,중화권,26,character:73,徐娜莉,1
2026-09-07,북미·글로벌,1,content:101,Stranded on a Desert Island With My Bullies,10
2026-09-07,북미·글로벌,2,character:97,Su-min Cha,5
2026-09-07,북미·글로벌,3,character:70,Da-yeong Park,3
2026-09-07,북미·글로벌,4,character:139,Celine Eom,2
2026-09-07,북미·글로벌,5,character:221,Eun-ae Cha,2
2026-09-07,북미·글로벌,6,character:296,Ji-min Kim,1
2026-09-07,북미·글로벌,7,character:284,Yulia Oh,1
2026-09-07,북미·글로벌,8,character:89,Darla Yoo,1
2026-09-07,북미·글로벌,9,character:129,Hailey Eun,1
2026-09-07,북미·글로벌,10,character:262,Jasmine Do,1
2026-09-07,북미·글로벌,11,character:258,Yara Ko,1
2026-09-07,북미·글로벌,12,character:229,Jung-won Yoo,1
2026-09-07,북미·글로벌,13,character:318,Jin-hee Choi,1
2026-09-07,북미·글로벌,14,character:507,So-hee Yoo,1
